hospital,Категорія діагнозу,Діагноз,visit_month,Стать,age,counts
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-02,Жіноча,y40-64,3
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-02,Жіноча,y65+,1
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-02,Чоловіча,y40-64,7
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-03,Жіноча,y65+,1
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-03,Чоловіча,y18-39,2
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-03,Чоловіча,y40-64,6
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-04,Жіноча,y18-39,1
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-04,Жіноча,y40-64,9
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-04,Жіноча,y6-17,2
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-04,Чоловіча,y40-64,8
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-04,Чоловіча,y65+,1
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-05,Жіноча,y18-39,4
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-05,Жіноча,y40-64,7
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-05,Жіноча,y65+,4
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-05,Чоловіча,y18-39,2
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-05,Чоловіча,y40-64,8
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-05,Чоловіча,y6-17,1
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-05,Чоловіча,y65+,3
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-06,Жіноча,y18-39,2
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-06,Жіноча,y40-64,1
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-06,Чоловіча,y18-39,7
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-06,Чоловіча,y40-64,2
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-06,Чоловіча,y65+,3
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-07,Жіноча,y18-39,4
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-07,Жіноча,y40-64,10
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-07,Жіноча,y65+,3
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-07,Чоловіча,y18-39,8
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-07,Чоловіча,y40-64,14
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-07,Чоловіча,y65+,4
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-08,Жіноча,y40-64,19
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-08,Жіноча,y65+,4
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-08,Чоловіча,y18-39,10
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-08,Чоловіча,y40-64,12
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-09,Жіноча,y40-64,9
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-09,Жіноча,y65+,4
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-09,Чоловіча,y40-64,7
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-09,Чоловіча,y65+,1
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-10,Жіноча,y18-39,7
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-10,Жіноча,y40-64,10
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-10,Жіноча,y6-17,1
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-10,Жіноча,y65+,3
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-10,Чоловіча,y18-39,10
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-10,Чоловіча,y40-64,5
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-11,Жіноча,y18-39,2
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-11,Жіноча,y40-64,5
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-11,Жіноча,y6-17,2
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-11,Жіноча,y65+,5
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-11,Чоловіча,y18-39,7
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-11,Чоловіча,y40-64,12
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-11,Чоловіча,y6-17,1
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-12,Жіноча,y18-39,2
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-12,Жіноча,y40-64,3
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-12,Жіноча,y65+,6
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-12,Чоловіча,y40-64,3
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-12,Чоловіча,y6-17,2
5,Опорно-рухова система,L03 Поперек - симптоми/скарги ,2019-12,Чоловіча,y65+,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-03,Чоловіча,y40-64,2
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-04,Жіноча,y40-64,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-05,Жіноча,y6-17,6
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-05,Жіноча,y65+,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-05,Чоловіча,y18-39,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-05,Чоловіча,y40-64,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-05,Чоловіча,y6-17,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-06,Жіноча,y6-17,2
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-06,Чоловіча,y18-39,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-07,Чоловіча,y18-39,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-07,Чоловіча,y6-17,2
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-08,Жіноча,y18-39,2
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-08,Жіноча,y65+,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-08,Чоловіча,y0-5,3
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-08,Чоловіча,y18-39,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-08,Чоловіча,y6-17,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-09,Жіноча,y0-5,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-09,Жіноча,y18-39,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-09,Жіноча,y6-17,2
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-09,Чоловіча,y6-17,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-10,Жіноча,y18-39,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-10,Жіноча,y6-17,1
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-10,Чоловіча,y6-17,2
5,Опорно-рухова система,L74 Перелом: кисть/стопа ,2019-11,Жіноча,y6-17,5
