hospital,Діагноз,visit_month,Стать,age,counts,counts_unique
4,R83 Респіраторні інфекції інші  ,2019-12,Чоловіча,y0-5,1,1.0
4,R96 Астма  ,2019-12,Чоловіча,y65+,6,6.0
4,R96 Астма  ,2019-12,Чоловіча,y6-17,1,1.0
4,R96 Астма  ,2019-12,Чоловіча,y40-64,1,
4,R96 Астма  ,2019-12,Чоловіча,y18-39,6,1.0
4,R96 Астма  ,2019-12,Жіноча,y65+,10,3.0
4,R96 Астма  ,2019-12,Жіноча,y40-64,5,2.0
4,R95 ХОЗЛ  ,2019-12,Чоловіча,y65+,11,3.0
4,R95 ХОЗЛ  ,2019-12,Чоловіча,y40-64,3,1.0
4,R95 ХОЗЛ  ,2019-12,Жіноча,y65+,10,3.0
4,R95 ХОЗЛ  ,2019-12,Жіноча,y40-64,7,1.0
4,R99 Захворювання дихальної системи ін.  ,2019-12,Жіноча,y0-5,3,
4,R99 Захворювання дихальної системи ін.  ,2019-12,Жіноча,y6-17,6,
4,R99 Захворювання дихальної системи ін.  ,2019-12,Чоловіча,y0-5,11,2.0
4,R99 Захворювання дихальної системи ін.  ,2019-12,Чоловіча,y18-39,1,1.0
4,R99 Захворювання дихальної системи ін.  ,2019-12,Чоловіча,y40-64,2,
4,R99 Захворювання дихальної системи ін.  ,2019-12,Чоловіча,y6-17,13,1.0
4,R90 Гіпертрофія мигдалин / аденоїди  ,2019-12,Чоловіча,y6-17,1,1.0
4,R90 Гіпертрофія мигдалин / аденоїди  ,2019-12,Жіноча,y6-17,1,1.0
4,R90 Гіпертрофія мигдалин / аденоїди  ,2019-12,Жіноча,y0-5,1,1.0
4,R84 Злоякісне новоутворення бронхів / легень  ,2019-12,Чоловіча,y40-64,3,1.0
4,R83 Респіраторні інфекції інші  ,2019-12,Чоловіча,y6-17,2,2.0
4,S87 Дерматит / атопічна екзема  ,2019-12,Жіноча,y65+,1,1.0
4,S87 Дерматит / атопічна екзема  ,2019-12,Чоловіча,y0-5,2,2.0
4,R83 Респіраторні інфекції інші  ,2019-12,Чоловіча,y40-64,1,1.0
4,R83 Респіраторні інфекції інші  ,2019-12,Чоловіча,y18-39,3,
4,R83 Респіраторні інфекції інші  ,2019-12,Жіноча,y6-17,2,2.0
4,R72 Стрептококова інфекція горла  ,2019-12,Чоловіча,y18-39,2,2.0
4,"S99 Шкірні захворювання, інші  ",2019-12,Жіноча,y6-17,1,
4,"S99 Шкірні захворювання, інші  ",2019-12,Чоловіча,y18-39,1,
4,R75 Синусит гострий / хронічний  ,2019-12,Жіноча,y6-17,4,2.0
4,R75 Синусит гострий / хронічний  ,2019-12,Жіноча,y40-64,6,2.0
4,R75 Синусит гострий / хронічний  ,2019-12,Жіноча,y18-39,10,5.0
4,T89 Інсулінозалежний цукровий діабет  ,2019-12,Жіноча,y18-39,5,
4,T89 Інсулінозалежний цукровий діабет  ,2019-12,Жіноча,y40-64,2,2.0
4,T89 Інсулінозалежний цукровий діабет  ,2019-12,Жіноча,y65+,5,
4,T89 Інсулінозалежний цукровий діабет  ,2019-12,Чоловіча,y40-64,9,3.0
4,T89 Інсулінозалежний цукровий діабет  ,2019-12,Чоловіча,y65+,1,
4,R74 Гостра інфекція верхніх дихальних шляхів   K76 ІХС без стенокардії  ,2019-12,Чоловіча,y40-64,1,1.0
4,R74 Гостра інфекція верхніх дихальних шляхів   K76 ІХС без стенокардії  ,2019-12,Жіноча,y65+,3,3.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Чоловіча,y65+,10,5.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Чоловіча,y6-17,301,141.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Чоловіча,y40-64,50,20.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Чоловіча,y18-39,59,31.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Чоловіча,y0-5,138,62.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Жіноча,y65+,23,13.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Жіноча,y6-17,224,124.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Жіноча,y40-64,101,56.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Жіноча,y18-39,57,35.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Жіноча,y0-5,125,67.0
4,R74 Гостра інфекція верхніх дихальних шляхів  ,2019-12,Жіноча,,4,1.0
4,T90 Інсулінонезалежний цукровий діабет  ,2019-12,Жіноча,y40-64,30,7.0
4,T90 Інсулінонезалежний цукровий діабет  ,2019-12,Жіноча,y65+,55,11.0
4,T90 Інсулінонезалежний цукровий діабет  ,2019-12,Чоловіча,y18-39,2,2.0
4,T90 Інсулінонезалежний цукровий діабет  ,2019-12,Чоловіча,y40-64,19,6.0
4,R75 Синусит гострий / хронічний  ,2019-12,Чоловіча,y0-5,2,1.0
4,"S99 Шкірні захворювання, інші  ",2019-12,Жіноча,y65+,3,1.0
4,R75 Синусит гострий / хронічний  ,2019-12,Чоловіча,y18-39,1,
4,R76 Гострий тонзиліт  ,2019-12,Жіноча,y0-5,2,2.0
4,"S99 Шкірні захворювання, інші  ",2019-12,Чоловіча,y40-64,1,1.0
4,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Жіноча,y65+,16,9.0
4,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Жіноча,y6-17,22,6.0
4,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Жіноча,y40-64,17,6.0
4,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Жіноча,y18-39,16,7.0
4,R78 Гострий бронхіт / бронхіоліт  ,2019-12,Жіноча,y0-5,17,7.0
4,T81 Зоб  ,2019-12,Жіноча,y18-39,1,1.0
4,T81 Зоб  ,2019-12,Жіноча,y40-64,3,
4,T81 Зоб  ,2019-12,Жіноча,y65+,2,
4,R77 Гострий ларингіт / трахеїт  ,2019-12,Чоловіча,y6-17,6,4.0
4,R77 Гострий ларингіт / трахеїт  ,2019-12,Чоловіча,y40-64,5,1.0
4,R77 Гострий ларингіт / трахеїт  ,2019-12,Чоловіча,y18-39,3,1.0
4,R77 Гострий ларингіт / трахеїт  ,2019-12,Чоловіча,y0-5,3,1.0
4,R77 Гострий ларингіт / трахеїт  ,2019-12,Жіноча,y6-17,3,2.0
4,R77 Гострий ларингіт / трахеїт  ,2019-12,Жіноча,y40-64,9,3.0
4,R77 Гострий ларингіт / трахеїт  ,2019-12,Жіноча,y18-39,6,4.0
4,R77 Гострий ларингіт / трахеїт  ,2019-12,Жіноча,y0-5,5,2.0
4,T86 Гіпотиреоїдизм / мікседема  ,2019-12,Жіноча,y40-64,8,3.0
4,T86 Гіпотиреоїдизм / мікседема  ,2019-12,Жіноча,y65+,3,1.0
4,R76 Гострий тонзиліт  ,2019-12,Чоловіча,y6-17,13,5.0
4,R76 Гострий тонзиліт  ,2019-12,Чоловіча,y18-39,2,
4,R76 Гострий тонзиліт  ,2019-12,Чоловіча,y0-5,2,2.0
4,R76 Гострий тонзиліт  ,2019-12,Жіноча,y65+,1,1.0
4,R76 Гострий тонзиліт  ,2019-12,Жіноча,y6-17,6,3.0
4,R76 Гострий тонзиліт  ,2019-12,Жіноча,y18-39,2,
4,R75 Синусит гострий / хронічний  ,2019-12,Чоловіча,y6-17,6,1.0
4,K95 Варикозне розширення вен ніг ,2019-12,Жіноча,y40-64,3,
4,K92 Атеросклероз / захворювання периф. судин  ,2019-12,Чоловіча,y65+,2,
4,K92 Атеросклероз / захворювання периф. судин  ,2019-12,Чоловіча,y40-64,1,
5,A97 Відсутність хвороби  ,2019-12,Жіноча,y65+,14,8.0
5,A97 Відсутність хвороби  ,2019-12,Чоловіча,y0-5,452,369.0
5,A97 Відсутність хвороби  ,2019-12,Чоловіча,y18-39,120,76.0
5,A97 Відсутність хвороби  ,2019-12,Чоловіча,y40-64,96,55.0
5,A97 Відсутність хвороби  ,2019-12,Чоловіча,y6-17,365,212.0
5,A97 Відсутність хвороби  ,2019-12,Чоловіча,y65+,8,6.0
4,A97 Відсутність хвороби  ,2019-12,Чоловіча,y6-17,109,104.0
4,A97 Відсутність хвороби  ,2019-12,Чоловіча,y40-64,19,16.0
4,A97 Відсутність хвороби  ,2019-12,Чоловіча,y18-39,37,30.0
4,A97 Відсутність хвороби  ,2019-12,Чоловіча,y0-5,125,116.0
4,A97 Відсутність хвороби  ,2019-12,Жіноча,y65+,5,2.0
4,A97 Відсутність хвороби  ,2019-12,Жіноча,y6-17,82,78.0
4,A97 Відсутність хвороби  ,2019-12,Жіноча,y40-64,18,15.0
4,A97 Відсутність хвороби  ,2019-12,Жіноча,y18-39,39,30.0
4,A97 Відсутність хвороби  ,2019-12,Жіноча,y0-5,131,124.0
4,A96 Смерть  ,2019-12,Чоловіча,y65+,2,
4,A96 Смерть  ,2019-12,Жіноча,y65+,1,
4,A92 Алергія / алергічна реакція БДУ  ,2019-12,Чоловіча,y6-17,1,1.0
4,A92 Алергія / алергічна реакція БДУ  ,2019-12,Жіноча,y0-5,2,
4,A78 Інфекційні захворювання інші / БДУ  ,2019-12,Чоловіча,y18-39,1,1.0
4,A78 Інфекційні захворювання інші / БДУ  ,2019-12,Чоловіча,y0-5,1,
4,A78 Інфекційні захворювання інші / БДУ  ,2019-12,Жіноча,y0-5,1,1.0
4,A77 Вірусні захворювання інші / БДУ  ,2019-12,Чоловіча,y6-17,3,2.0
4,A77 Вірусні захворювання інші / БДУ  ,2019-12,Чоловіча,y18-39,1,
4,A77 Вірусні захворювання інші / БДУ  ,2019-12,Жіноча,y6-17,2,1.0
5,A97 Відсутність хвороби  ,2019-12,Жіноча,y6-17,348,217.0
4,A72 Вітряна віспа  ,2019-12,Чоловіча,y6-17,2,1.0
5,A97 Відсутність хвороби  ,2019-12,Жіноча,y40-64,125,73.0
5,A97 Відсутність хвороби  ,2019-12,Жіноча,y0-5,388,315.0
4,D75 Злоякісне новоутв. товстої / прямої кишки  ,2019-12,Чоловіча,y40-64,1,1.0
4,D72 Вірусний гепатит  ,2019-12,Чоловіча,y40-64,1,
4,D72 Вірусний гепатит  ,2019-12,Чоловіча,y18-39,2,1.0
4,D72 Вірусний гепатит  ,2019-12,Жіноча,y40-64,1,
4,D01 Біль у животі /кольки без локалізації  ,2019-12,Чоловіча,y65+,1,1.0
4,"B99 Інші захворювання (кров, лімф.орг.,селез)  ",2019-12,Чоловіча,y40-64,1,1.0
4,"B99 Інші захворювання (кров, лімф.орг.,селез)  ",2019-12,Чоловіча,y0-5,1,1.0
4,"B99 Інші захворювання (кров, лімф.орг.,селез)  ",2019-12,Жіноча,y40-64,1,1.0
4,B80 Залізодефіцитна анемія  ,2019-12,Чоловіча,y40-64,2,1.0
4,B80 Залізодефіцитна анемія  ,2019-12,Чоловіча,y0-5,2,1.0
4,B80 Залізодефіцитна анемія  ,2019-12,Жіноча,y65+,3,
4,B80 Залізодефіцитна анемія  ,2019-12,Жіноча,y40-64,2,1.0
4,B80 Залізодефіцитна анемія  ,2019-12,Жіноча,y0-5,1,1.0
4,B70 Лімфаденіт гострий  ,2019-12,Чоловіча,y40-64,1,1.0
4,B70 Лімфаденіт гострий  ,2019-12,Жіноча,y40-64,5,2.0
4,A99 Захворювання / стан неуточненої природи  ,2019-12,Жіноча,y0-5,1,1.0
4,A98 Підтримання здоров'я / профілактика  ,2019-12,Чоловіча,y65+,2,1.0
4,A98 Підтримання здоров'я / профілактика  ,2019-12,Чоловіча,y40-64,22,19.0
4,A98 Підтримання здоров'я / профілактика  ,2019-12,Чоловіча,y18-39,24,20.0
4,A98 Підтримання здоров'я / профілактика  ,2019-12,Чоловіча,y0-5,1,
4,A98 Підтримання здоров'я / профілактика  ,2019-12,Жіноча,y65+,6,4.0
4,A98 Підтримання здоров'я / профілактика  ,2019-12,Жіноча,y40-64,23,20.0
4,A98 Підтримання здоров'я / профілактика  ,2019-12,Жіноча,y18-39,13,10.0
4,A98 Підтримання здоров'я / профілактика  ,2019-12,Жіноча,y0-5,1,
5,A97 Відсутність хвороби  ,2019-12,Жіноча,,1,
5,A97 Відсутність хвороби  ,2019-12,Жіноча,y18-39,97,69.0
4,D75 Злоякісне новоутв. товстої / прямої кишки  ,2019-12,Чоловіча,y65+,1,
4,A72 Вітряна віспа  ,2019-12,Жіноча,y6-17,3,1.0
4,A03 Лихоманка  ,2019-12,Чоловіча,y65+,1,1.0
5,A98 Підтримання здоров'я / профілактика  ,2019-12,Чоловіча,y40-64,73,45.0
5,A98 Підтримання здоров'я / профілактика  ,2019-12,Чоловіча,y6-17,44,40.0
5,A98 Підтримання здоров'я / профілактика  ,2019-12,Чоловіча,y65+,20,15.0
3,U95 Сечокам'яна хвороба ,2019-12,Чоловіча,y65+,5,2.0
3,U95 Сечокам'яна хвороба ,2019-12,Чоловіча,y40-64,5,
3,U95 Сечокам'яна хвороба ,2019-12,Чоловіча,y18-39,3,1.0
3,U95 Сечокам'яна хвороба ,2019-12,Жіноча,y65+,3,2.0
3,U95 Сечокам'яна хвороба ,2019-12,Жіноча,y40-64,2,1.0
3,U71 Цистит / сечова інфекція інша  ,2019-12,Чоловіча,y6-17,5,2.0
3,U71 Цистит / сечова інфекція інша  ,2019-12,Чоловіча,y18-39,2,
3,U71 Цистит / сечова інфекція інша  ,2019-12,Жіноча,y6-17,3,1.0
3,U71 Цистит / сечова інфекція інша  ,2019-12,Жіноча,y40-64,1,1.0
3,U71 Цистит / сечова інфекція інша  ,2019-12,Жіноча,y18-39,12,4.0
